Column1,v_id,v_title,publishedAt,channelTitle,viewCount,likeCount,dislikeCount,commentCount,category
2480,#NAME?,طارق التايب - طموح اللاعب يلعب موسمين ويشتري سيارة بنتلي #برنامج_الخيمة,3/11/2018,القنوات الرياضية السعودية Official Saudi Sports TV,188314,2061,64,172,sport
2481,MZpctRoeDOA,ملخص أهداف مباراة الهلال 2  - 1 الرائد | الجولة 22 | دوري الأمير محمد بن سلمان للمحترفين 2020-2021,3/5/2021,القنوات الرياضية السعودية Official Saudi Sports TV,409686,7616,400,1042,sport
2482,zHqChgMQpU0,ملخص أهداف مباراة الاتفاق 1 - 2 الاهلي | الجولة 15 | دوري الأمير محمد بن سلمان للمحترفين 2020-2021,1/24/2021,القنوات الرياضية السعودية Official Saudi Sports TV,222957,4582,175,685,sport
2483,k9yNOOSx_HI,ملخص أهداف مباراة الشباب 1 - 5 الهلال | الجولة 26 | دوري الأمير محمد بن سلمان للمحترفين 2020-2021,5/7/2021,القنوات الرياضية السعودية Official Saudi Sports TV,393308,8910,491,1241,sport
2484,BAUjbq0wruQ,ملخص أهداف مباراة القادسية 1 - 4 الاتحاد | الجولة 21 | دوري الأمير محمد بن سلمان للمحترفين 2020-2021,2/28/2021,القنوات الرياضية السعودية Official Saudi Sports TV,193650,3658,144,543,sport
2485,gaYxBKxNgD4,ملخص أهداف مباراة الاتفاق 4 - 3 الشباب | الجولة 27 | دوري الأمير محمد بن سلمان للمحترفين 2020-2021,5/14/2021,القنوات الرياضية السعودية Official Saudi Sports TV,246938,4247,225,510,sport
2486,vrLEILY5xCs,ملخص أهداف مباراة الهلال 5 - 1 الاهلي | الجولة 28 | دوري الأمير محمد بن سلمان للمحترفين 2020-2021,5/19/2021,القنوات الرياضية السعودية Official Saudi Sports TV,506960,11232,678,1626,sport
2487,hCEL-bPK4ms,ملخص أهداف مباراة الفتح 2 - 3 الوحدة | الجولة 27 | دوري الأمير محمد بن سلمان للمحترفين 2020-2021,5/15/2021,القنوات الرياضية السعودية Official Saudi Sports TV,99463,1803,74,108,sport
2488,qfePheHVRr4,برنامج #مدرجاتنا ||  مباراة #الهلال و #الاهلي الجولة الـ28 من دوري محمد بن سلمان للمحترفين 2020-2021,5/21/2021,القنوات الرياضية السعودية Official Saudi Sports TV,320802,10849,267,636,sport
2489,YYOOWNihRXk,ملخص أهداف مباراة الباطن 0 - 2 ضمك | الجولة 29 | دوري الأمير محمد بن سلمان للمحترفين 2020-2021,5/26/2021,القنوات الرياضية السعودية Official Saudi Sports TV,78153,1696,56,198,sport
2490,vtbd9FiBZo0,"عبدالله الحمدان - لاعب #الشباب :لا أرغب في التعليق على حديث ""خالد البلطان"" حتى وإن لم يكن يعجبني",1/26/2021,القنوات الرياضية السعودية Official Saudi Sports TV,239681,3252,135,453,sport
2491,kpIosOFcq98,"الجواد "" مشرف "" يفوز بالشوط الثامن على جائزة أغلى كأس بالعالم #كأس_السعودية",2/20/2021,القنوات الرياضية السعودية Official Saudi Sports TV,182426,2102,94,451,sport
2492,aZw6cPKrJaw,ملخص أهداف مباراة الاتحاد 2  - 1 الشباب | الجولة 23 | دوري الأمير محمد بن سلمان للمحترفين 2020-2021,3/10/2021,القنوات الرياضية السعودية Official Saudi Sports TV,188971,3328,155,931,sport
2493,BoBcIb3IAzI,حلقة برنامج #مدرجاتنا لمباراة #الهلال و #الفيصلي و تتويج #الهلال بالدوري 2021-2020,6/1/2021,القنوات الرياضية السعودية Official Saudi Sports TV,197144,7834,184,433,sport
2514,Ezorxkz52hg,ملخص أهداف مباراة العين 1 - 2 الاتحاد | الجولة 14 | دوري الأمير محمد بن سلمان للمحترفين 2020-2021,1/19/2021,القنوات الرياضية السعودية Official Saudi Sports TV,85424,1551,76,154,sport
2515,jhLYlOlkl88,ملخص أهداف مباراة الوحدة 2 - 4 الشباب | الجولة 15 | دوري الأمير محمد بن سلمان للمحترفين 2020-2021,1/25/2021,القنوات الرياضية السعودية Official Saudi Sports TV,241533,4356,233,652,sport
2516,ca8vZbtrldM,ملخص أهداف مباراة الاتحاد 1 - 1 النصر | الجولة 15 | دوري الأمير محمد بن سلمان للمحترفين 2020-2021,1/24/2021,القنوات الرياضية السعودية Official Saudi Sports TV,207894,3451,197,824,sport
2517,pMNiMYV3E4U,يوسف الثنيان - أول مرة أشارك مع المنتخب قال لي صالح النعيمة وش تناظر #المونديال,6/23/2018,القنوات الرياضية السعودية Official Saudi Sports TV,629896,3068,253,637,sport
2518,FFuYEMhryp0,ملخص أهداف مباراة النصر 0 - 4 الشباب | الجولة 18 | دوري الأمير محمد بن سلمان للمحترفين 2020-2021,2/13/2021,القنوات الرياضية السعودية Official Saudi Sports TV,511437,8724,673,1974,sport
2519,CYLWUqNGh-s,ملخص أهداف مباراة الأهلي 1 - 2 النصر | الجولة 23 | دوري الأمير محمد بن سلمان للمحترفين 2020-2021,3/11/2021,القنوات الرياضية السعودية Official Saudi Sports TV,368533,6564,492,965,sport
2520,Pz3YZIYaETE,ملخص أهداف مباراة الفيصلي 2 - 1 الأهلي | الجولة 21 | دوري الأمير محمد بن سلمان للمحترفين 2020-2021,2/27/2021,القنوات الرياضية السعودية Official Saudi Sports TV,196945,2920,180,721,sport
2521,PTosGB5w2F0,ملخص أهداف مباراة النصر 1 - 2 الاتحاد | الجولة 30 | دوري الأمير محمد بن سلمان للمحترفين 2020-2021,5/30/2021,القنوات الرياضية السعودية Official Saudi Sports TV,102953,2060,124,464,sport
2522,sNud9JeJPBY,ملخص أهداف مباراة الرائد 1 - 3 الوحدة | الجولة 19 | دوري الأمير محمد بن سلمان للمحترفين 2020-2021,2/17/2021,القنوات الرياضية السعودية Official Saudi Sports TV,68943,1220,41,160,sport
2523,_9ti9nRRcfQ,ملخص أهداف مباراة الشباب 4 - 1 الرائد | الجولة الـ17 | دوري كأس الأمير محمد بن سلمان للمحترفين,2/6/2021,القنوات الرياضية السعودية Official Saudi Sports TV,173143,3124,184,582,sport
2524,p44C6UYZsOc,ملخص أهداف مباراة الشباب 3 - 0 الاهلي | الجولة 20 | دوري الأمير محمد بن سلمان للمحترفين 2020-2021,2/22/2021,القنوات الرياضية السعودية Official Saudi Sports TV,155717,2630,171,651,sport
2525,ozONxLhjfdY,هُنـا الهلال 💙,11/24/2019,نادي الهلال السعودي - AlHilal Saudi Club,138330,5346,68,347,sport
2526,Ic-QxRUDnUE,"تطبيق الهلال | نجوم الزعيم يساندون المدربين والإداريين في مباراتهم، ويطبقون الأمواج المكسيكية",7/29/2015,نادي الهلال السعودي - AlHilal Saudi Club,746634,16644,397,1024,sport
2527,5gtH4PGeWhg,🎶 وش الأجمل؟ 🧐,1/14/2020,نادي الهلال السعودي - AlHilal Saudi Club,857380,28290,966,1438,sport
2528,OL6bjJUxIRs,أفضل خمسة أهداف سجّلها المدفعجي عبدالله الجمعان ⚡️⚽️| #خماسيات_الزعيم,5/11/2020,نادي الهلال السعودي - AlHilal Saudi Club,126683,4122,77,344,sport
2529,X381v26bwQ8,وداعية رازفان 💙🙏,2/15/2021,نادي الهلال السعودي - AlHilal Saudi Club,473763,24584,891,3535,sport
2530,_NkzQNd25bE,هدف #السعودية الأول على الإمارات - فهد المولد - تصفيات كأس العالم 2018 ج4,10/11/2016,نادي الهلال السعودي - AlHilal Saudi Club,390967,4553,171,290,sport
2531,etEhLvKH1Ns,أفضل خمسة أهداف سجّلها القناص ياسر القحطاني 🏹⚽️| #خماسيات_الزعيم,5/15/2020,نادي الهلال السعودي - AlHilal Saudi Club,373715,15448,493,1064,sport
2532,ejKWSDxIYGQ,أفضل خمسة أهداف سجّلها نواف التمياط ⚽️💙 | #خماسيات_الزعيم,5/9/2020,نادي الهلال السعودي - AlHilal Saudi Club,175778,7397,143,721,sport
2533,JBNDB8QTqNA,تطبيق الهلال | بعد غياب استمر لأربعة أشهر.. ياسر القحطاني في مقر النادي,5/3/2015,نادي الهلال السعودي - AlHilal Saudi Club,655108,11131,349,346,sport
2534,Hl9krbkdjoA,أفضل خمس تصديات مع محمد الدعيع 🧤💙 | #خماسيات_الزعيم,5/6/2020,نادي الهلال السعودي - AlHilal Saudi Club,273959,9797,253,456,sport
2535,Tu_dVgXLHeY,أفضل خمسة تصديات مع عبدالله المعيوف🧤🤩 | #خماسيات_الزعيم,6/2/2020,نادي الهلال السعودي - AlHilal Saudi Club,518364,17665,578,1854,sport
2536,WPev5EiFQxc,"""أبتاه في مقر الزعامة"" 🙏🏼💙",1/20/2019,نادي الهلال السعودي - AlHilal Saudi Club,116846,4392,83,235,sport
2537,zyS27YRT5BA,أفضل خمسة أهداف سجّلها سالم الدوسري | #خماسيات_الزعيم,7/27/2020,نادي الهلال السعودي - AlHilal Saudi Club,719461,26976,1092,2861,sport
2538,YkR7j_swfTE,أفضل خمسة أهداف سجّلها سلمان الفرج | #خماسيات_الزعيم 🎶💙,5/17/2020,نادي الهلال السعودي - AlHilal Saudi Club,425684,16650,463,824,sport
2539,5eZ03Z_eVw8,You've got to believe 💙,11/8/2019,نادي الهلال السعودي - AlHilal Saudi Club,63164,5115,59,582,sport
2540,2h0pEfpFf7U,ركلات الترجيح الهلال والأهلي 3-2 - كأس زايد للأندية الأبطال,4/15/2019,نادي الهلال السعودي - AlHilal Saudi Club,2363770,34918,2212,2057,sport
2541,u2NPDikNg80,اهداف مباراة السعودية والإمارات 3-0 - تصفيات كأس العالم 2018 ج4,10/11/2016,نادي الهلال السعودي - AlHilal Saudi Club,1764287,14850,881,1189,sport
2542,wfvRAKDWRGk,تطبيق الهلال | من أفراح رجالات الزعيم ونجومه من أرضية الملعب بعد الفوز بكأس السوبر,8/14/2015,نادي الهلال السعودي - AlHilal Saudi Club,178806,4542,47,153,sport
2543,wMtwrp1ZrXI,كاميرا تطبيق الهلال ترافق نجوم الزعيم خلال الجولة الحرة في ميونيخ,8/7/2015,نادي الهلال السعودي - AlHilal Saudi Club,275110,7045,185,431,sport
2544,FQ7CFynYXQU,أفضل خمسة أهداف سجّلها سامي الجابر | #خماسيات_الزعيم ⚽️💙,5/25/2020,نادي الهلال السعودي - AlHilal Saudi Club,302337,11086,402,799,sport
2545,AjqpYcZ6xlE,جابها جججحفلي,11/21/2018,نادي الهلال السعودي - AlHilal Saudi Club,305751,8130,371,470,sport
2546,uC3W_b3hoF0,أفضل خمسة أهداف سجّلها عمر الغامدي 🤩💙 #خماسيات_الزعيم,11/8/2020,نادي الهلال السعودي - AlHilal Saudi Club,102666,6279,110,561,sport
2547,#NAME?,مرحبًا مليون محمد آل مشاري 🤚🏻💙,2/20/2020,نادي الهلال السعودي - AlHilal Saudi Club,146126,8469,152,603,sport
2548,pdFQTpHlyQI,تطبيق الهلال | إنكّب الشاهي!!  سيلفي جماعي!! (كواليس قبل تدريب 14 مارس),3/14/2015,نادي الهلال السعودي - AlHilal Saudi Club,776422,9011,429,317,sport
2549,kCCc15gojVg,أهداف مباراة الهلال وبيروزي الإيراني 3-0 بصوت المعلق فهد العتيبي - دوري أبطال اسيا إياب د16,5/26/2015,نادي الهلال السعودي - AlHilal Saudi Club,915076,10380,388,691,sport
2550,SZ58yuA4KDY,تطبيق الهلال | بعد السداسية نيفيز يلقي كلمة الأنتصار .. والفرج يبي قهوه!,4/15/2015,نادي الهلال السعودي - AlHilal Saudi Club,1008111,13854,567,313,sport
2551,SwcywWtCSDE,ملخص مباراة الشباب x الهلال 1-5 | دوري كأس الأمير محمد بن سلمان للمحترفين | الجولة 26,5/7/2021,نادي الهلال السعودي - AlHilal Saudi Club,716226,18994,771,1963,sport
2552,mRlEvtjj1uM,تطبيق الهلال | من كواليس موسم الزعيم,6/27/2015,نادي الهلال السعودي - AlHilal Saudi Club,283724,7653,240,345,sport
2553,pKkRxyurS6s,تطبيق الهلال | يوم ترفيهي لأبناء لاعبي الفريق الأول بمقر النادي,5/16/2015,نادي الهلال السعودي - AlHilal Saudi Club,4042683,45408,3043,1980,sport
2554,FK0PXY2iGTY,القائد سلمان الفرج يتحدث عن حالته الطبية.. وبرنامجه العلاجي والتأهيلي 🗣💙,3/17/2021,نادي الهلال السعودي - AlHilal Saudi Club,151543,8942,218,953,sport
2555,zG2qO88cWRs,غوميز قلبه هلاااااالي 💙 🦁,7/24/2020,نادي الهلال السعودي - AlHilal Saudi Club,460167,20684,819,2197,sport
2556,NtjeCtWsbIg,تطبيق الهلال | البندري تسيطر على أجواء تدريبات الزعيم .. والوحش يعلنها: أنا سعودي!,4/13/2015,نادي الهلال السعودي - AlHilal Saudi Club,1017776,12973,535,442,sport
2557,1ONL4HJQquI,"المفرج يتحدث عن تواجد اللاعبين، والتحضير قبل كل تدريب",2/11/2019,نادي الهلال السعودي - AlHilal Saudi Club,126443,4583,126,296,sport
2558,vG7la5HVJm4,أفضل خمس لحظات هلالية مع سيباستيان جيوفينكو 🏆💙 |#خماسيات_الهلال,6/6/2020,نادي الهلال السعودي - AlHilal Saudi Club,325213,13247,313,498,sport
2559,1KzzlctGoZg,ملخص مباراة الهلال x الأهلي 5-1 | دوري كأس الأمير محمد بن سلمان للمحترفين | الجولة 28,5/19/2021,نادي الهلال السعودي - AlHilal Saudi Club,975775,21809,1018,2242,sport
2560,u3mqd6anMpU,ملخص مباراة الهلال x الاتفاق 3-1 | دوري كأس الأمير محمد بن سلمان للمحترفين | الجولة 19,2/18/2021,نادي الهلال السعودي - AlHilal Saudi Club,436911,12283,446,1110,sport
2561,DgOYaYQeMwI,أهداف مباراة السعودية 2 : 1 ماليزيا بصوت المعلق فهد العتيبي - تصفيات كأس العالم 2018 ج4,9/8/2015,نادي الهلال السعودي - AlHilal Saudi Club,177805,2884,130,267,sport
2562,irxURUO9rYs,ملخص مباراة الفتح x الهلال 2-5 | دوري كأس الأمير محمد بن سلمان للمحترفين | الجولة 21,2/28/2021,نادي الهلال السعودي - AlHilal Saudi Club,395307,11358,390,1304,sport
2563,kK9Sczif4gw,أهداف مباراة الهلال والريان القطري 4-3 - دوري أبطال آسيا ج6,5/8/2017,نادي الهلال السعودي - AlHilal Saudi Club,885917,11283,470,584,sport
2564,UguZs5fQvGw,من لهـا غير الهلال!,11/24/2019,نادي الهلال السعودي - AlHilal Saudi Club,53147,3981,35,204,sport
2565,YHNUlNeR4O8,تطبيق الهلال | الزعيم هزم الظروف والتحكيم وبيروزي وطار لربع النهائي  .. كواليس التأهل الآسيوي,5/27/2015,نادي الهلال السعودي - AlHilal Saudi Club,369655,8162,126,327,sport
2566,VxxVSwky7B0,أهداف مباراة السد x الهلال 1-4 | ذهاب الدور نصف النهائي من دوري أبطال آسيا 2019,10/1/2019,نادي الهلال السعودي - AlHilal Saudi Club,444037,9894,349,1507,sport
2567,Eo_mpTFqxFo,ملخص مباراة أجمك الأوزبكي x الهلال 0-3 | الجولة الخامسة من دور المجموعات | دوري أبطال آسيا 2021م,4/27/2021,نادي الهلال السعودي - AlHilal Saudi Club,423622,13122,395,1505,sport
2568,-62hvlIOX-w,ملخص مباراة الهلال x استقلال دوشنبيه 3-1 | الجولة الثالثة من دور المجموعات | دوري أبطال آسيا 2021م,4/21/2021,نادي الهلال السعودي - AlHilal Saudi Club,563400,16616,578,2056,sport
2569,n0Gb_3mlzi4,تطبيق الهلال | بالروح والإصرار الزعيم إلى نهائي كأس الملك .. كواليس التأهل,5/31/2015,نادي الهلال السعودي - AlHilal Saudi Club,656980,12313,470,459,sport
2570,uwR0Om36yRc,"🎥 | كنو في #حوار_الجمهور : ""مافيه أحد ما يتمنى يلعب في #الهلال """,10/23/2018,نادي الهلال السعودي - AlHilal Saudi Club,152023,5453,145,247,sport
2571,BkD3CDBj36s,فرحة اللاعبين واحتفالهم بالدوري مع صافرة الحكم 😍💙🏆,5/23/2021,نادي الهلال السعودي - AlHilal Saudi Club,132256,6672,104,717,sport
2572,vEviLHF4jxQ,تطبيق الهلال | البندري بنت محمد الشلهوب تتواجد بالنادي .. واللاعبون يرحبون بها على طريقتهم,12/15/2015,نادي الهلال السعودي - AlHilal Saudi Club,4566591,53589,2786,,sport
